scheduler,arrival_rate_txs,workload,trial_id,window_ms_setting,l_target_ms,offered,admitted,dropped,verified,verified_recorded,drop_fraction,served_rate_proofs_s,served_fraction,mean_throughput_proofs_s,std_throughput,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,std_latency_ms,coeff_variation,mean_cpu_pct,peak_cpu_pct,mean_memory_gb,mean_buffer_occupancy_pct,max_buffer_occupancy_pct,mean_batch_size,final_tx_queue,final_buffer,idc,sim_seconds
fixed,3250,poisson,2,100.0,150.0,20000,20000,0,20000,18899,0.0,2947.9008414601917,0.9070464127569821,3139.6666666666665,250.6006118641107,386.777339250492,342.4046203639621,810.051977128805,850.6030423598891,194.5665467723316,0.503045362350773,68.3466045673077,84.86328125,8.004707692307694,0.4707692307692308,0.98,98.03921568627452,0,0,0.9602811475409837,6.411002613859531
adaptive_batch,3250,poisson,2,500.0,150.0,20000,20000,2125,17875,16741,0.10625,344.08402079907404,0.10587200639971509,345.6458333333333,517.8796167345052,14738.70657940456,10958.833946687704,40542.3705593034,42833.88102284271,14466.522196037384,0.9815326818604614,33.0570416773614,99.70703125,8.495042094455853,49.504209445585225,100.0,1.577113110993471,0,0,0.9602811475409837,48.653814150166
adaptive,3500,poisson,2,100.0,150.0,20000,20000,0,20000,19161,0.0,3185.5986720497344,0.910171049157067,3193.5,612.1309500425542,427.47346518427474,384.1904145867883,840.3191499030692,893.5506846842183,192.3104166585639,0.4498768515974739,75.21532402663934,87.5,8.020480327868851,0.3372131147540983,0.9199999999999999,68.96551724137932,0,0,1.1568513274336283,6.014881964924693
fixed,3500,poisson,2,100.0,150.0,20000,20000,0,20000,19192,0.0,3175.2195897460488,0.9072055970702997,3198.6666666666665,596.5322008631778,439.9462538337734,396.2044923154955,853.793325852048,917.0688591714894,194.2356391087672,0.4414985635544382,73.98581582991804,87.5,8.021706557377048,0.4598360655737705,0.95,98.52216748768473,0,0,1.1568513274336283,6.044306372377527
adaptive_batch,3500,poisson,2,500.0,150.0,20000,20000,1986,18014,17258,0.0993,356.8686333527151,0.10196246667220432,357.7083333333333,564.3384361953171,14229.893757690461,9764.072826500058,40353.67605946541,42867.18143403297,14439.638106831751,1.014739698884114,33.175381747159086,100.0,8.495705991735537,49.354979338842966,100.0,1.6011021242556218,0,6,1.1568513274336283,48.359531735429556
adaptive,4000,poisson,2,100.0,150.0,20000,20000,0,20000,19357,0.0,3162.3899993958453,0.7905974998489613,3225.6666666666665,540.5266567586344,752.5912425479545,748.3534864197279,1247.005139678721,1457.0664012375828,284.03199731651415,0.3774053978556837,75.11970766129032,87.5,8.122245161290323,0.3520967741935484,0.89,69.20415224913495,0,0,1.0945454545454545,6.121003419470095
fixed,4000,poisson,2,100.0,150.0,20000,20000,0,20000,19382,0.0,3154.4650974980887,0.7886162743745222,3230.3333333333335,515.9076144685855,764.7078075925767,762.0651199763233,1262.9607489360428,1476.0004222508624,289.0703620505713,0.3780141371390091,73.25478830645162,84.375,8.123425806451612,0.4701612903225806,0.95,98.52216748768473,0,0,1.0945454545454545,6.144306372377526
adaptive_batch,4000,poisson,2,500.0,150.0,20000,20000,1830,18170,17630,0.0915,364.10354400511284,0.09102588600127821,365.0416666666667,586.2868718462753,14208.966921025056,9289.305621313584,40860.28592218861,43508.956554329314,14587.702261635714,1.0266546711464464,33.19184922680412,100.0,8.506931958762888,49.17548453608247,100.0,1.6158292574477546,0,0,1.0945454545454545,48.42029222256742
adaptive,5000,poisson,2,100.0,150.0,20000,20000,0,20000,19548,0.0,3194.942562924397,0.6389885125848794,3255.5,436.11317338507445,1219.0334699242035,1220.976894159161,2057.576428589242,2313.3677674527476,531.971411698222,0.43638786368293786,76.23645413306451,87.5,8.270108064516128,0.31322580645161285,0.8099999999999999,69.44444444444444,0,0,1.1262784810126583,6.118419851062146
fixed,5000,poisson,2,100.0,150.0,20000,20000,0,20000,19574,0.0,3135.0614051517587,0.6270122810303518,3260.3333333333335,442.8099667652781,1230.3493996622926,1234.2239632024948,2072.771761639083,2343.7804606729223,538.06133461136,0.4373240111784893,73.09182787698413,87.5,8.26761746031746,0.48793650793650795,0.98,98.52216748768473,0,0,1.1262784810126583,6.243577866715655
adaptive_batch,5000,poisson,2,500.0,150.0,20000,20000,1692,18308,17876,0.0846,368.7373906787424,0.07374747813574847,369.8958333333333,595.9884062696198,14428.060198637044,9161.241489833814,41601.32373708373,44401.51967023991,14810.53244830439,1.026508916957768,33.27017557989691,100.0,8.524990515463918,49.0861649484536,100.0,1.6294054823780706,0,11,1.1262784810126583,48.478945861973166
adaptive,7500,poisson,2,100.0,150.0,20000,19583,417,19583,19316,0.02085,3198.0131434696764,0.4264017524626235,3218.1666666666665,538.432694648706,1811.1914137508118,1816.604146567183,3167.5600502035127,3459.0058521889614,886.3860344124597,0.4893939026449089,75.77084400614754,87.5,8.459142622950822,0.3418032786885246,0.9400000000000001,69.69039145907473,0,1,1.325926923076923,6.040000191820085
fixed,7500,poisson,2,100.0,150.0,20000,19583,417,19583,19349,0.02085,3163.4240787300832,0.4217898771640111,3223.6666666666665,532.1660141973242,1820.8301857091558,1826.3336511583202,3184.2187536759034,3495.1820283277675,894.0301246130108,0.4910013748837398,73.23824974798387,84.375,8.45306129032258,0.4687096774193549,0.9900000000000001,98.4070351758794,0,0,1.325926923076923,6.116473643257914
adaptive_batch,7500,poisson,2,500.0,150.0,20000,19583,1580,18420,18204,0.079,375.6670778533296,0.05008894371377728,376.9166666666667,616.8096307349424,14689.695476401253,8926.727303656024,42544.88051315953,45526.032569812516,15086.12977918606,1.0269872376470752,33.10597213273196,100.0,8.545456701030929,48.81387628865979,100.0,1.643908969210174,0,4,1.325926923076923,48.457799666723325
adaptive,10000,poisson,2,100.0,150.0,20000,17404,2596,17404,17359,0.1298,3144.8793217455686,0.31448793217455684,3401.8,56.486281520383336,1883.7907597828835,1905.7851954259158,3288.801807688585,3577.355336343483,950.9837236988144,0.5048244974980237,74.56403459821429,87.5,8.473014285714285,0.3392857142857143,0.97,67.984375,0,0,1.004102564102564,5.519766650494197
fixed,10000,poisson,2,100.0,150.0,20000,17404,2596,17404,17359,0.1298,3090.044688906121,0.30900446889061206,3400.0,0.0,1897.4984204525563,1917.0484776398057,3320.5702860962733,3623.155351065098,958.5749878668066,0.5051782797469655,71.72080592105263,84.375,8.466612280701755,0.522982456140351,0.97,98.32768361581921,0,0,1.004102564102564,5.617718106900617
adaptive_batch,10000,poisson,2,500.0,150.0,20000,17404,2596,17404,17296,0.1298,393.4547035569631,0.03934547035569631,396.86046511627904,650.466154508967,12993.468483748396,6626.745019701553,38754.299983298326,41612.69671496502,13698.237822324832,1.0542402776793531,32.97008167613637,100.0,8.497397045454544,43.76270454545455,90.69,1.7184044233807267,0,6,1.004102564102564,43.95931690138237
adaptive,250,poisson,3,100.0,150.0,20000,20000,0,20000,18082,0.0,248.2793084824083,0.9931172339296332,250.05555555555554,15.71299712213588,349.2536359135551,302.50157450668166,779.0837583455329,814.2074291108528,195.37355554181931,0.5594030682909679,10.56666747042181,16.552734375,8.000231824417009,0.023182441700960215,0.12,5.842827928717499,0,0,1.0407428838951314,72.8292668065055
fixed,250,poisson,3,100.0,150.0,20000,20000,0,20000,18103,0.0,248.1550614126466,0.9926202456505864,250.25,16.85793999411169,395.41557175812943,351.4054250559795,811.5573566956888,875.8040936136989,197.03222013400145,0.4982915044492064,7.94945285744863,10.302734375,8.000443835616437,0.04438356164383561,0.32,25.094102885821833,0,0,1.0407428838951314,72.9503557048038
adaptive_batch,250,poisson,3,500.0,150.0,20000,20000,0,20000,18147,0.0,237.19265254166612,0.9487706101666645,237.31578947368422,7.374208253665003,2443.150451793012,2301.6710170973197,4379.82295491442,4717.037482426146,1227.7424582694164,0.5025242949603796,30.172944629161226,32.177734375,8.049910443864231,4.991044386422976,9.85,1.0323646311877355,0,0,1.0407428838951314,76.50742890027857
adaptive,500,poisson,3,100.0,150.0,20000,20000,0,20000,18143,0.0,493.7471337751882,0.9874942675503764,500.25,20.0632927079708,351.2206811853357,304.48975821180466,781.5936415713885,814.9064078849781,195.54471333612508,0.5567574001513256,16.362729279891305,22.1923828125,8.00045679347826,0.04567934782608696,0.19,10.995052226498077,0,0,0.9431885000000001,36.74552976394761
fixed,500,poisson,3,100.0,150.0,20000,20000,0,20000,18165,0.0,492.9782362978839,0.9859564725957678,501.0833333333333,26.1089749210606,404.33997622627675,358.86446770715884,824.3557761378504,886.9179665063994,197.96669274418994,0.4896045515751918,13.379700203252032,16.30859375,8.000951761517616,0.0951761517615176,0.5599999999999999,49.382716049382715,0,0,0.9431885000000001,36.847468432711366
adaptive_batch,500,poisson,3,500.0,150.0,20000,20000,0,20000,18331,0.0,237.04197425204993,0.47408394850409985,237.14285714285714,7.0761167720317175,20938.675497091623,20846.749493978485,39364.98732896126,40923.67394860291,11763.03795005322,0.5617851975253689,30.151304102067183,38.18359375,8.487875968992247,48.78759689922481,96.47,1.0691756655618518,0,0,0.9431885000000001,77.33229550521884
adaptive,1000,poisson,3,100.0,150.0,20000,20000,0,20000,18249,0.0,974.7510255388336,0.9747510255388335,997.7777777777778,25.86061178375456,355.11771104624404,308.7365303127889,784.8690507796284,816.2802610885062,196.0354835110929,0.5520295874107074,27.474521068816486,34.130859375,8.000949468085107,0.09494680851063829,0.27,21.299254526091588,0,0,0.8769924812030075,18.721703821662683
fixed,1000,poisson,3,100.0,150.0,20000,20000,0,20000,18335,0.0,977.5537540572299,0.9775537540572299,1002.7777777777778,55.96380716515184,420.94495550468514,375.97423078360316,842.3462272831791,897.0592931806889,197.82646445690216,0.4699580357714973,23.933962558178195,28.3935546875,8.003860106382978,0.3860106382978723,0.9900000000000001,93.45794392523365,0,0,0.8769924812030075,18.75600182997875
adaptive_batch,1000,poisson,3,500.0,150.0,20000,20000,3114,16886,15119,0.1557,249.0249581139615,0.2490249581139615,249.2,83.34547256216241,21538.773462743313,21385.528530873984,42368.96457943683,42788.53121346668,13670.063564254986,0.6346723311752536,31.4908880936472,50.2685546875,8.52720230263158,52.720230263157895,100.0,1.1708500901400638,0,0,0.8769924812030075,60.71279005328084
adaptive,1500,poisson,3,100.0,150.0,20000,20000,0,20000,18459,0.0,1438.5094752834143,0.9590063168556096,1500.1666666666667,37.99960127382519,360.2428441471445,313.30916451017066,788.660145902952,822.1207663554965,196.80820173527468,0.5463209191599835,38.104295360949614,47.36328125,8.001433333333335,0.14333333333333334,0.44,31.545741324921135,0,0,0.8101672932330827,12.832032264760173
fixed,1500,poisson,3,100.0,150.0,20000,20000,0,20000,18482,0.0,1440.1297077770273,0.9600864718513515,1508.3333333333333,51.49286505444372,408.38549556352365,363.016114185918,832.6624131665144,877.5015859386898,197.66233133878245,0.48400918613926736,34.4947992369186,41.552734375,8.00496511627907,0.4965116279069768,0.9900000000000001,97.0873786407767,0,0,0.8101672932330827,12.833566240730265
adaptive_batch,1500,poisson,3,500.0,150.0,20000,20000,3581,16419,14880,0.17905,271.8891495443041,0.18125943302953604,272.2962962962963,187.02604294787596,19374.02596306839,18772.97129769025,42226.10883559305,42712.78450907097,14241.434417791977,0.7350787309225051,32.15639434591697,61.5478515625,8.516870802919707,51.6870802919708,100.0,1.2700340346534653,0,0,0.8101672932330827,54.72818619256933
adaptive,2000,poisson,3,100.0,150.0,20000,20000,0,20000,18595,0.0,1906.8113555365478,0.9534056777682739,2012.6666666666667,65.60487786742691,365.48089581228095,318.0749202647404,793.4345287737158,825.7738107441866,197.2827179129404,0.5397894121783842,48.423549107142854,58.49609375,8.002104081632652,0.21040816326530612,0.9199999999999999,41.84100418410042,0,0,0.8210050251256281,9.751882348512472
fixed,2000,poisson,3,100.0,150.0,20000,20000,0,20000,18538,0.0,1884.157442532683,0.9420787212663415,2000.0,70.71067811865476,401.18148583445367,354.1208172380585,826.8066611054642,866.9862315549893,198.13514189063613,0.4938790768933839,45.25134154040404,54.6630859375,8.004341414141415,0.4341414141414141,0.98,97.5609756097561,0,0,0.8210050251256281,9.838880542318817
adaptive_batch,2000,poisson,3,500.0,150.0,20000,20000,3404,16596,15138,0.1702,292.7428314395002,0.1463714157197501,293.3529411764706,287.36853157779206,17614.02523700494,16315.461450894833,41672.32186978788,42674.09216469321,14381.090441684932,0.8164567864630964,32.508219715250966,73.4130859375,8.504805984555984,50.48059845559846,100.0,1.3658135132910871,0,0,0.8210050251256281,51.71091611556165
adaptive,2500,poisson,3,100.0,150.0,20000,20000,0,20000,18785,0.0,2371.842974845703,0.9487371899382812,2524.5714285714284,104.22708723880619,371.09642217706124,323.9087744480753,797.9580044733171,829.751857822286,197.8618962228923,0.5331819020569443,58.358154296875,69.8486328125,8.002677499999999,0.26775000000000004,0.7799999999999999,51.679586563307495,0,0,0.7986918238993711,7.920001534343577
fixed,2500,poisson,3,100.0,150.0,20000,20000,0,20000,18726,0.0,2353.123274779857,0.9412493099119429,2500.0,81.64965809277261,396.98873735797736,351.2520621281252,823.8777322356231,861.3512609269026,197.98082145655093,0.4987063934713728,56.209716796875,65.6494140625,8.00474875,0.47487499999999994,0.97,98.03921568627452,0,0,0.7986918238993711,7.957934121301776
adaptive_batch,2500,poisson,3,500.0,150.0,20000,20000,2936,17064,15768,0.1468,315.7420593419228,0.12629682373676912,317.2040816326531,388.39546961354546,16153.223254641225,13851.48676440967,41018.1894746772,42609.04478943344,14416.881660379164,0.8925080420860791,32.8810546875,84.3994140625,8.4986578,49.86578,100.0,1.4563454809251515,0,4,0.7986918238993711,49.939498186792235
adaptive,3000,poisson,3,100.0,150.0,20000,20000,0,20000,18981,0.0,2793.998168608472,0.9313327228694906,3004.0,100.1878236114549,375.50056878767,328.9048429053176,799.6273914634057,834.7710685690419,197.15887436277768,0.5250561270767684,68.67209041819852,81.34765625,8.002719117647061,0.2719117647058824,0.73,61.162079510703364,0,0,0.6628439393939394,6.79349049446705
fixed,3000,poisson,3,100.0,150.0,20000,20000,0,20000,19008,0.0,2732.634122044309,0.9108780406814364,3000.0,109.54451150103323,394.5466806075694,348.02187088462705,818.961786997461,855.3360201748866,197.8939224583975,0.5015728991906792,64.87967354910714,77.34375,8.004598571428572,0.4598571428571429,0.97,98.03921568627452,0,0,0.6628439393939394,6.955925729925357
adaptive_batch,3000,poisson,3,500.0,150.0,20000,20000,2470,17530,16504,0.1235,338.0143815109061,0.11267146050363537,339.875,478.37511431929653,14953.589405742645,11515.84708980146,40402.75187268364,42512.85562484858,14358.97890264226,0.9602362692349948,33.143562675741315,94.6533203125,8.493176482617587,49.31764826175869,100.0,1.534891865861133,0,0,0.6628439393939394,48.82632486294816
adaptive,3250,poisson,3,100.0,150.0,20000,20000,0,20000,18978,0.0,3012.695018134757,0.9269830825030021,3151.8333333333335,331.6838354015261,377.58948284703837,331.5649748992697,801.4755143299576,836.1153588123966,197.099585092306,0.5219943723171736,73.44680059523809,86.1083984375,8.003838095238093,0.38301587301587303,0.9900000000000001,65.57377049180327,0,5,0.7412,6.299343241105701
fixed,3250,poisson,3,100.0,150.0,20000,20000,0,20000,19006,0.0,2989.1550454339686,0.9197400139796826,3157.8333333333335,255.00620907473345,393.78657635270196,346.64703743551956,820.6042210717679,855.7633351214666,198.2514904309876,0.5034490821581996,70.6878662109375,84.375,8.0042734375,0.4265625,0.96,98.52216748768473,0,0,0.7412,6.358318558628226
adaptive_batch,3250,poisson,3,500.0,150.0,20000,20000,2242,17758,16678,0.1121,345.2015204264263,0.1062158524389004,345.9375,515.3595070846692,14632.41330283385,10862.100692413105,40185.4308299747,42459.69996458086,14320.061265426932,0.9786534161561425,33.197879003099175,100.0,8.49245950413223,49.24584710743801,100.0,1.5701149425287357,0,0,0.7412,48.313808060282355
adaptive,3500,poisson,3,100.0,150.0,20000,20000,0,20000,19177,0.0,3149.432565289231,0.8998378757969232,3194.6666666666665,534.1871082932147,466.21693498456403,424.76759379437203,872.0657082540118,955.8912801951336,198.64352292185077,0.4260753053263234,76.53088178790983,87.5,8.031,0.33934426229508197,0.9400000000000001,68.02721088435374,0,0,0.8594424778761061,6.089033374251295
fixed,3500,poisson,3,100.0,150.0,20000,20000,0,20000,19198,0.0,3118.2928343608187,0.8909408098173768,3199.6666666666665,544.8675680077376,480.32936074374413,438.96662324393134,887.3946462225156,982.5440232182513,201.22884192592068,0.4189392911862332,73.83481917842742,87.5,8.032517741935484,0.5356451612903226,0.9900000000000001,98.52216748768473,0,0,0.8594424778761061,6.156573811303121
adaptive_batch,3500,poisson,3,500.0,150.0,20000,20000,2106,17894,17030,0.1053,353.8678619929736,0.10110510342656388,354.3125,539.4354084044035,14309.434247085874,10100.406726363617,40147.966242914925,42604.17730097158,14323.867090509486,1.0010086243225549,33.285028608013484,100.0,8.494242116182573,49.07483402489627,100.0,1.5914265385983635,0,0,0.8594424778761061,48.125308424697096
adaptive,4000,poisson,3,100.0,150.0,20000,20000,0,20000,19072,0.0,3156.83022381729,0.7892075559543226,3178.1666666666665,605.2445511251354,798.5232585329157,799.1507677302154,1327.139143707207,1544.9090410241117,300.76277109506395,0.37664872986622755,76.30275038422131,87.5,8.134218032786885,0.3121311475409836,0.8200000000000001,68.4931506849315,0,3,0.7925252525252524,6.041503231978637
fixed,4000,poisson,3,100.0,150.0,20000,20000,0,20000,18989,0.0,3084.520209408066,0.7711300523520165,3164.8333333333335,579.4999280989314,814.8444577820753,811.7457922056528,1349.2639776196854,1573.1396691917341,305.7898228792496,0.37527385743234815,72.95512537802419,84.375,8.134174193548388,0.5191935483870967,0.9900000000000001,98.52216748768473,0,0,0.7925252525252524,6.1562248618381
adaptive_batch,4000,poisson,3,500.0,150.0,20000,20000,1963,18037,17065,0.09815,354.8276998459612,0.0887069249614903,355.1875,544.4745136465418,14561.978712369279,10267.405347193304,40701.66638689455,43207.49811899661,14481.087247015075,0.9944450224140561,33.29930930028586,100.0,8.507687941787943,49.106237006237016,100.0,1.6050008898380494,0,9,0.7925252525252524,48.09376496651278
adaptive,5000,poisson,3,100.0,150.0,20000,20000,0,20000,19265,0.0,3160.025790564419,0.6320051581128838,3208.3333333333335,478.183925562818,1270.2051490113897,1264.7281968405314,2140.789470288103,2399.5409859968313,546.3307715254502,0.4301122318317349,77.04597848360656,87.5,8.284537704918034,0.35508196721311475,0.9199999999999999,68.4931506849315,0,0,0.6803037974683545,6.096469230575184
fixed,5000,poisson,3,100.0,150.0,20000,20000,0,20000,19184,0.0,3116.1954656529747,0.6232390931305949,3194.6666666666665,460.09854017011037,1288.23402837305,1283.0823380605955,2162.7707797185785,2445.810250754079,550.2212703398149,0.4271128212897047,74.49281754032258,84.375,8.280879032258062,0.4424193548387097,0.9900000000000001,98.52216748768473,0,0,0.6803037974683545,6.1562248618381
adaptive_batch,5000,poisson,3,500.0,150.0,20000,20000,1831,18169,17413,0.09155,361.7460505625004,0.07234921011250008,362.2083333333333,564.9782130362848,14694.862908694613,10014.409788082983,41438.536582109926,44120.30652575887,14701.76380951502,1.0004696131473485,33.31131677904564,100.0,8.52485705394191,48.92964730290457,100.0,1.6180425683498085,0,0,0.6803037974683545,48.135978189460516
adaptive,7500,poisson,3,100.0,150.0,20000,19493,507,19493,19233,0.02535,3156.283063476334,0.4208377417968445,3202.3333333333335,533.2701629255725,1836.5765341716033,1843.845936901781,3227.418093184763,3524.250040679885,901.5960623855353,0.49091123925973745,76.70538230020492,87.5,8.463629508196721,0.3727868852459016,0.9900000000000001,68.87985865724382,0,3,0.7843076923076924,6.0935599289427325
fixed,7500,poisson,3,100.0,150.0,20000,19493,507,19493,19269,0.02535,3100.4777725109525,0.4133970363347937,3209.1666666666665,475.92453883642804,1847.3068000093192,1850.6597831204658,3253.6561174781245,3586.985282555064,911.4698968675524,0.49340472132888497,73.47664000496032,84.375,8.44996349206349,0.4661904761904761,0.98,98.44949494949495,0,0,0.7843076923076924,6.214848618119526
adaptive_batch,7500,poisson,3,500.0,150.0,20000,19493,1728,18272,18056,0.0864,375.1438240085577,0.05001917653447436,375.5833333333333,603.3112119293958,14664.854947203237,9199.694771259197,42242.71342427729,45194.204428451914,14952.277359811558,1.019599403720194,33.229311867868255,100.0,8.543770124481329,48.55668049792531,100.0,1.6333243943863414,0,0,0.7843076923076924,48.13087366617052
adaptive,10000,poisson,3,100.0,150.0,20000,17269,2731,17269,16838,0.13655,3096.1082559966194,0.30961082559966197,3323.0,73.51530452905708,1938.4851508870186,1941.0604900997541,3325.571012333055,3649.8186801782263,935.0768733745791,0.48237505092401844,74.63600852272727,87.5,8.480192727272728,0.36890909090909096,0.8699999999999999,67.45703125,0,0,0.7487179487179487,5.4384403282371485
fixed,10000,poisson,3,100.0,150.0,20000,17269,2731,17269,16838,0.13655,3041.223623211009,0.3041223623211009,3320.0,164.31676725154983,1952.1553452462595,1965.2007643695615,3352.6932084945183,3701.934308795783,941.2962365403661,0.4821830592696115,71.85232979910714,84.375,8.4729875,0.49928571428571417,0.9900000000000001,98.11931818181819,0,0,0.7487179487179487,5.536587270824224
adaptive_batch,10000,poisson,3,500.0,150.0,20000,17269,2731,17269,16945,0.13655,388.768799530721,0.038876879953072103,390.8139534883721,631.433676938515,13162.41545526421,7438.3037725936665,38560.08653357298,41376.97870743089,13600.654915708265,1.0332947597599789,32.93860199254588,100.0,8.497911009174311,43.78016055045872,90.89,1.7052434087093908,0,11,0.7487179487179487,43.58631665003504
